id,doi,title,abstract,relevance_score
https://openalex.org/W1834163696,10.1002/jts.22011,"Trajectories of Scores on a Screening Instrument for PTSD Among World Trade Center Rescue, Recovery, and Clean‐Up Workers","Abstract The longitudinal course of posttraumatic stress disorder (PTSD) over 8–9 years was examined among 16,488 rescue and recovery workers who responded to the events of September 11, 2001 (9/11) at the World Trade Center (WTC; New York, NY), and were enrolled in the World Trade Center Health Registry. Latent class growth analysis identified 5 groups of rescue and recovery workers with similar score trajectories at 3 administrations of the PTSD Checklist (PCL): low‐stable (53.3%), moderate‐ stable (28.7%), moderate‐increasing (6.4%), high‐decreasing (7.7%), and high‐stable (4.0%). Relative to the low‐stable group, membership in higher risk groups was associated with 9/11‐related exposures including duration of WTC work, with adjusted odds ratios ranging from 1.3 to 2.0, witnessing of horrific events (range = 1.3 to 2.1), being injured (range = 1.4 to 2.3), perceiving threat to life or safety (range = 2.2 to 5.2), bereavement (range = 1.6 to 4.8), and job loss due to 9/11 (range = 2.4 to 15.8). Within groups, higher PCL scores were associated with adverse social circumstances including lower social support, with B coefficients ranging from 0.2 to 0.6, divorce, separation, or widowhood (range = 0.4–0.7), and unemployment (range = 0.4–0.5). Given baseline, exposure‐related, and contextual influences that affect divergent PTSD trajectories, screening for both PTSD and adverse circumstances should occur immediately, and at regular intervals postdisaster.",0.846313756
https://openalex.org/W4281572164,10.31234/osf.io/wpjgm,Posttraumatic stress disorder symptom trajectories in a 16-month COVID-19 pandemic period,"In the aftermath of mass trauma, posttraumatic stress disorder (PTSD) symptoms follow prototypical trajectories of resilience, recovery, or chronic distress. The coronavirus disease 2019 (COVID-19) pandemic represented an unheralded opportunity to better understand heterogeneous trajectories of PTSD symptoms across a prolonged period of social disruption and stress. We tracked the PTSD symptoms of trauma-exposed individuals in the U.S., sought to identify population-based variability in PTSD symptom trajectories, and understand what, if any, early pandemic experiences would predict their membership in one trajectory over others. As part of a large-scale longitudinal study of U.S. residents during the pandemic, participants who reported at least one potentially traumatic event in their lifetime (N = 1206) at Wave 1 (April 2020) were included in the current study. PTSD symptoms were assessed with the PTSD Checklist for DSM-5 at four time points extending to July 2021. Latent growth mixture modeling was used to identify heterogeneous symptom trajectories. Trajectory membership was regressed on baseline demographics and experiences from the early stage of the pandemic as measured by the Epidemic-Pandemic Impacts Inventory. Four trajectories (Resilient [73%], Recurring [13.3%], Recovering [8.3%], and Chronic [5.5%] were identified. Age, trauma load, and early pandemic experiences (emotional/physical health problems and positive changes) were each significant predictors of trajectory membership. Predictors primarily differentiated the Resilient from each of the other three trajectories. Distinct PTSD symptom trajectories during the COVID-19 pandemic point to the need for targeted efforts helping those at most risk for ongoing distress.",0.846151795
https://openalex.org/W3158483435,10.1186/s13054-021-03577-7,Trajectories of depression in sepsis survivors: an observational cohort study,"Abstract Background Advances in critical care medicine have led to a growing number of critical illness survivors. A considerable part of them suffers from long-term sequelae, also known as post-intensive care syndrome. Among these, depressive symptoms are frequently observed. Depressive symptom trajectories and associated factors of critical illness survivors have rarely been investigated. Study objective was to explore and compare different trajectories of depressive symptoms in sepsis survivors over 1 year after discharge from ICU. Methods Data of a randomized controlled trial on long-term post-sepsis care were analyzed post hoc. Depressive symptoms were collected at 1, 6 and 12 months post-ICU discharge using the Major Depression Inventory (MDI), among others. Statistical analyses comprised descriptive analysis, univariate and multivariate, linear and logistic regression models and Growth Mixture Modeling. Results A total of 224 patients were included into this analysis. We identified three latent classes of depressive symptom trajectories: Over the course of 1 year, 152 patients recovered from mild symptoms, 27 patients showed severe persistent symptoms, and 45 patients recovered from severe symptoms. MDI sum scores significantly differed between the three classes of depressive symptom trajectories at 1 and 6 months after ICU discharge ( p &lt; 0.024 and p &lt; 0.001, respectively). Compared with other classes, patients with the mild recovered trajectory showed lower levels of chronic pain (median sum score of 43.3 vs. 60.0/53.3 on the Graded Chronic Pain Scale, p &lt; 0.010) and posttraumatic stress (4.6% with a sum score of ≥ 35 on the Posttraumatic Stress Scale 10 vs. 48.1%/33.3%, p &lt; 0.003); and higher levels of health-related quality of life (HRQOL) using the Short Form-36 scale within 1 month after ICU discharge ( p &lt; 0.035). Conclusions In the first year after discharge from ICU, sepsis survivors showed three different trajectories of depressive symptoms. Course and severity of depressive symptoms were associated with chronic pain, posttraumatic stress and reduced HRQOL at discharge from ICU. Regular screening of sepsis survivors on symptoms of depression, chronic pain and posttraumatic stress within 1 year after ICU may be considered. Trial registration ISRCTN, ISRCTN 61744782. Registered April 19, 2011—Retrospectively registered, http://www.isrctn.com/ISRCTN61744782 .",0.845410901
https://openalex.org/W2502868693,10.1016/j.jpsychires.2016.08.002,Posttraumatic stress symptoms across the deployment cycle: A latent transition analysis,"Our objective was to examine symptom-level changes in the course in posttraumatic stress disorder (PTSD) across the deployment cycle among combat-exposed Marines, and to determine the degree to which combat exposure and post-deployment stressor exposure predicted PTSD symptom profile transitions. We examined PTSD symptoms in a cohort of U.S. Marines (N = 892) recruited for the Marine Resiliency Study (MRS). Marines deployed as one battalion infantry unit to Afghanistan in 2010 and were assessed pre-deployment and one, five, and eight months post-deployment. We employed latent transition analysis (LTA) to examine Marines' movement across PTSD symptom profiles, determined by latent class analysis (LCA). LCAs revealed a 3-class solution one month pre-deployment, a 4-class solution at five months post-deployment, and a 3-class solution at eight months post-deployment. LTA revealed notable movement between classes over time, which depended chiefly on pre-deployment symptom presentation. Marines who reported few pre-deployment symptoms either maintained these low levels or returned to low levels by eight months. Marines who reported a moderate number of symptoms at pre-deployment had variable outcomes; 50% had reductions by eight months, and those who reported numbing symptoms at five months post-deployment tended to report more symptoms at eight months. Marines who reported more PTSD symptoms prior to deployment retained more symptoms eight months post-deployment. Combat exposure and post-deployment stressor exposure predicted profile transitions. Examining transitions between latent class membership over time revealed prognostic information about Marines' eight-month PTSD outcomes. The extent of pre-deployment PTSD symptoms was particularly informative of likely PTSD outcomes.",0.844491494
https://openalex.org/W3205645345,10.1007/s12529-021-10036-8,Predictors of Psychological Distress and Resilience in the Post-COVID-19 Era,"The COVID-19 global pandemic has had profound effects on mental health and wellbeing. The present study examined trends in distress and recovery in the aftermath of COVID-19 in China. Predictors that might increase risks or provide protections again distress were explored. Participants were recruited using social media during the COVID-19 pandemic to complete a baseline and 6-week follow-up survey (N = 241). The change patterns of PTSD symptoms from baseline to follow-up were characterized using latent class growth analysis (LCGA). A repeated-measures ANOVA was conducted to explore the differences in the depressive symptoms across trajectory groups. Multinominal logistic regression was performed to investigate potential predictors of the outcome trajectories. Four longitudinal outcome trajectories were identified: chronic (PTSD symptoms remained high; 14.9%), resilient (symptoms remained low; 43.2%), recovered (symptoms decreased from symptomatic levels to asymptomatic; 19.5%), and delayed (symptoms increased from asymptomatic levels to symptomatic; 22.4%). Hopelessness and maladaptive coping strategies were unique predictors of distress and resilience as well as longer-term trajectories. Individuals evidenced four outcome trajectories of distress in the aftermath of COVID-19 in China. Despite the uncertainty and high levels of stress related to the pandemic, the majority of the sample demonstrated resilience and recovery. It is essential to identify individuals at risk for chronic and delayed distress in order to build resilience.",0.844369269
https://openalex.org/W4322722086,10.17997/swry.75.1.3,Effects of disaster victims’ social capital on trajectory types of posttraumatic stress disorder: Focused on latent class growth analysis,"The purpose of this study was to investigate the trajectory of posttraumatic stress disorder among disaster victims for four years, and examine the effect of social capital on the trajectory types of posttraumatic stress disorder. For this, this study used panel data from the Disaster Victim Panel Survey (wave 1-4) conducted by the National Disaster Management Research Institute, and classified trajectory types of posttraumatic stress disorder using latent class growth analysis. In addition, multinominal logistic regression analysis was conducted to examine socio-demographic, disaster victim, and social capital factors associated with latent groups. The main results are as follows. First, according to the trajectory of posttraumatic stress disorder among disaster victims, the latent groups were classified into three groups, which includes low-risk group (74.2%), moderate-risk group (20.4%), and high-risk group (5.5%). Second, the more level of social solidarity as one of social capital, the study participants were likely to be in a low-risk group rather than a high-risk group or a moderate-risk group. Third, the more having damage of human life, the study participants tended to be in a high-risk group than a low-risk group. Fourth, the worse the subjective health prior to the disaster, the study participants were likely to be in a moderate-risk group than a low-risk group. Based on these results, the study discussed social welfare practice and policy implications for prevention and intervention of posttaumatic stress disorder among disaster victims.",0.844243789
https://openalex.org/W2896129164,10.1002/ejp.1325,Trajectories of posttraumatic stress symptoms after whiplash: A prospective cohort study,"Abstract Background Posttraumatic stress disorder ( PTSD ) symptoms are highly prevalent after whiplash and associated with pain‐related symptoms. While mutual maintenance between pain and PTSD has been suggested, knowledge on individual differences in the course of these symptoms is needed. The present study aimed to identify trajectories of PTSD symptoms following whiplash and test predictors and functional outcomes of such trajectories. Methods In a prospective cohort design with assessments at baseline (&lt;4 weeks), 3 months, and 6 months post‐injury ( n = 229, whiplash grade I‐ III ), we identified PTSD ‐trajectories using Latent Growth Mixture Modeling. Predictors (pain, fear‐avoidance‐beliefs, pain‐catastrophizing, depression, age, and gender) were tested using multinomial logistic regression, and group mean differences in physical and psychosocial pain‐related disability at 6 months were tested as outcomes after controlling for baseline levels. Results Three trajectories were identified: “Resilient” (75.1%) with little or no PTSD symptoms over time, “Recovering” (10.0%) with high initial PTSD symptom levels, then decreasing substantially, and “Chronic” (14.9%) with high initial PTSD symptom levels and a small increase over time. Initial higher pain and depression levels predicted the recovering and chronic trajectories, while the latter had more pain‐related disability at 6 months compared to both other trajectories. Conclusions Three trajectories were identified, with the chronic trajectory suggesting that a significant subset of people does not recover from PTSD symptoms. This class also reported more pain‐related disability. Pain and depression predicted membership, but did, however, not succeed in differentiating between the two high‐starting trajectories, suggesting that targeting PTSD symptoms may be important to ensure recovery. Significance Distinct recovery patterns after whiplash were identified with a significant subgroup reporting elevated and slightly increasing PTSD symptoms over time, highlighting both recovery variability and the presence of PTSD symptoms in a significant subgroup of individuals with whiplash. This subgroup also displayed enhanced pain‐related disability over time compared to the recovering and resilient subgroups, thereby linking PTSD symptoms to functional pain outcomes over time. These findings suggest that clinicians should be attentive of potential PTSD symptoms in whiplash patients.",0.84184001
https://openalex.org/W3083106584,10.1016/j.jpsychires.2020.08.037,Different trajectories of PTSD symptoms during the acute post-trauma period,"The majority of adults in the United States will experience a potentially traumatic event during their lifetime, yet only a subset will develop posttraumatic stress disorder (PTSD). The trajectory of symptoms in the period of time immediately following the trauma (the acute post-trauma period) may be important in determining which individuals develop PTSD. The current study examined trajectories of PTSD symptom severity across the acute post-trauma period and if membership in these trajectories was predictive of PTSD symptom severity, depression symptoms, and functional impairment 1- and 3-months post-trauma. Four trajectories were identified: low and decreasing, rapid decreasing, slow decreasing, and consistently high. Further, trajectory membership in the acute post-trauma period was found to predict differences in PTSD symptoms, depression symptoms, and functional impairment severity at both 1- and 3- months post-trauma. These findings highlight a relationship between PTSD symptoms during the acute post-trauma period and later impairment.",0.840771595
https://openalex.org/W2766358153,10.1371/journal.pone.0187141,"Trajectories of positive, negative and general psychopathology symptoms in first episode psychosis and their relationship with functioning over a 2-year follow-up period","Few studies have examined the trajectories of symptom severity in first episode psychosis (FEP) and their impact on functioning. This study aimed to identify discrete trajectories of positive, negative and general psychopathological symptoms and functioning, determine predictors of the identified symptom trajectories and subsequently investigate the relationship between symptom and functioning trajectories over the 2-year follow-up period.Data were extracted from the Singapore Early Psychosis Intervention Programme clinical database. Trajectories of the Positive and Negative Syndrome Scale and Global Assessment of Functioning (GAF) scale over the two-year follow up were modelled using latent class growth curve modelling.Two distinct trajectories (early response and stable trajectory and delayed response trajectory) for positive symptoms, four distinct trajectories (early response and stable trajectory, early response and relapse trajectory, slower response and no response trajectory and delayed response trajectory) for negative and general psychopathology symptoms and three distinct trajectories for functioning (high functioning trajectory, moderately stable functioning trajectory and deterioration in functioning trajectory) were identified in our sample. Compared to individuals in the early response and stable trajectory, those in the delayed response trajectory for positive and negative symptoms, early response and relapse for negative and general psychopathology symptoms and slower response and no response trajectories for general psychopathology symptoms were significantly associated with higher odds of having deterioration in functioning over time. Poor symptom trajectories were also significantly predicted by younger age, male gender, unemployed and economically inactive status, lower education, longer duration of untreated psychosis and diagnosis of schizophrenia spectrum and delusional disorders.The results confirm that the symptoms trajectories among patients with FEP are heterogeneous and suggest that a small group of patients may be at higher risk of deterioration in symptom severity and functioning over the 2-year follow-up.",0.840108308
https://openalex.org/W2905892420,10.1037/ccp0000367,Trajectories and predictors of response in youth anxiety CBT: Integrative data analysis.,"Integrative data analysis was used to combine existing data from nine trials of cognitive-behavioral therapy (CBT) for anxious youth (N = 832) and identify trajectories of symptom change and predictors of trajectories.Youth- and parent-reported anxiety symptoms were combined using item-response theory models. Growth mixture modeling assessed for trajectories of treatment response across pre-, mid-, and posttreatment and 1-year follow-up. Pretreatment client demographic and clinical traits and treatment modality (individual- and family-based CBT) were examined as predictors of trajectory classes.Growth mixture modeling supported three trajectory classes based on parent-reported symptoms: steady responders, rapid responders, and delayed improvement. A 4-class model was supported for youth-reported symptoms: steady responders, rapid responders, delayed improvement, and low-symptom responders. Delayed improvement classes were predicted by higher number of diagnoses (parent and youth report). Receiving family CBT predicted membership in the delayed improvement class compared to all other classes and membership in the steady responder class compared with rapid responders (youth report). Rapid responders were predicted by older age (parent report) and higher number of diagnoses (parent report). Low-symptom responders were more likely to be male (youth report).Integrative data analysis identified distinct patterns of symptom change. Diagnostic complexity, age, gender, and treatment modality differentiated response classes. (PsycINFO Database Record (c) 2019 APA, all rights reserved).",0.83999728
https://openalex.org/W3040803409,,DSM-5 and ICD-11 symptom profiles in a diverse sample of trauma victims,"Introduction: Research suggest different trajectories of posttraumatic stress symptoms over time (e.g., resilient, recovering, and chronic) among survivors from natural disasters. It is not known, ...",0.839942169
https://openalex.org/W3143567306,10.1017/s0033291720004912,Trajectories of psychological distress among individuals exposed to the 9/11 World Trade Center disaster,"Abstract Background Individuals present in lower Manhattan during the 9/11 World Trade Center (WTC) disaster suffered from significant physical and psychological trauma. Studies of longitudinal psychological distress among those exposed to trauma have been limited to relatively short durations of follow-up among smaller samples. Methods The current study longitudinally assessed heterogeneity in trajectories of psychological distress among WTC Health Registry enrollees – a prospective cohort health study of responders, students, employees, passersby, and residents in the affected area ( N = 30 839) – throughout a 15-year period following the WTC disaster. Rescue/recovery status and exposure to traumatic events of 9/11, as well as sociodemographic factors and health status, were assessed as risk factors for trajectories of psychological distress. Results Five psychological distress trajectory groups were found: none-stable, low-stable, moderate-increasing, moderate-decreasing, and high-stable. Of the study sample, 78.2% were classified as belonging to the none-stable or low-stable groups. Female sex, being younger at the time of 9/11, lower education and income were associated with a higher probability of being in a greater distress trajectory group relative to the none-stable group. Greater exposure to traumatic events of 9/11 was associated with a higher probability of a greater distress trajectory, and community members (passerby, residents, and employees) were more likely to be in greater distress trajectory groups – especially in the moderate-increasing [odds ratios (OR) 2.31 (1.97–2.72)] and high-stable groups [OR 2.37 (1.81–3.09)] – compared to the none-stable group. Conclusions The current study illustrated the heterogeneity in psychological distress trajectories following the 9/11 WTC disaster, and identified potential avenues for intervention in future disasters.",0.839683501
https://openalex.org/W2289808284,10.5723/kjcs.2015.36.3.77,"The Trajectories and Predictors of Maternal Post Natal Depressive Symptoms in a High Risk Group, Based on Latent Growth Modeling","The purpose of this study was to employ the Latent Growth Curve Model to investigate the developmental trajectories of maternal depressive symptoms and to identify predictors that might have an effect on change and the level of developmental trajectories. The results of this study indicated that the maternal depressive levels of a high risk group had increased significantly over the past 5 years. The predictors for these developmental trajectories of maternal depressive symptoms were as follows; birth order, maternal prenatal depressive levels, self-esteem, marital satisfaction, parenting stress and the level of family crisis experienced by the high risk group. ìì¸ì´: ì´ë¨¸ëì ì°í ì°ì¸, ë°ë¬ ê¶¤ì , ì ì¬ì±ì¥ëª¨í Keywords: postpartum depression, developmental trajectories, latent growth curve model",0.839487893
https://openalex.org/W4283725135,10.1038/s41598-022-14496-0,Stressful life events and trajectories of depression symptoms in a U.S. military cohort,"Depression is a common mental disorder that may comprise distinct, underlying symptom patterns over time. Associations between stressful life events throughout the civilian lifecourse-including during childhood-and adult depression have been documented in many populations, but are less commonly assessed in military samples. We identified different trajectories of depression symptoms across four years in a military cohort using latent class growth analysis, and investigated the relationship between these trajectories and two domains of civilian life experiences: childhood adversity (e.g., being mistreated during childhood) and more proximal stressful experiences (e.g., divorce). A four-group depression model was identified, including a symptom-free group (62%), an increasing symptom group (13%), a decreasing symptom group (16%), and a ""chronic"" symptom group (9%). Compared to the symptom-free group, soldiers with childhood adversity were more likely to be in the chronic depression, decreasing, and increasing symptom groups. Time-varying adult stressors had the largest effect on depression symptoms for the increasing symptom group compared to other groups, particularly in the last two years of follow-up. This study indicates the importance of considering events from throughout the lifecourse-not only those from deployment-when studying the mental health of servicemembers.",0.839380065
https://openalex.org/W4320914414,10.1038/s41398-023-02350-4,The interrelations between psychological outcome trajectories and resource changes amid large-scale disasters: A growth mixture modeling analysis,"Currently little is known about the interrelations between changes in psychiatric symptoms and changes in resources (personal, social, financial) amid large-scale disasters. This study investigated trajectories of psychiatric symptoms and their relationships with different patterns of changes in personal, social, and financial resources between 2020 and 2022 amid the COVID-19 pandemic. A population-representative sample (N = 1333) was recruited to complete self-report instruments at the pandemic's acute phase (February-July 2020, T1), and again at 1-year (March-August 2021, T2) and 1.5-year (September 2021-February 2022, T3) follow-ups. Respondents reported depressive and anxiety symptoms, self-efficacy, perceived social support, and financial capacity. Growth mixture modeling (GMM) identified four trajectories of depressive and anxiety symptoms: resilience (72.39-74.19%), recovery (8.40-11.93%), delayed distress (7.20-7.35%), and chronic distress (8.33-10.20%). Four patterns were demonstrated in resource changes: persistent high resources (40.89-47.64%), resource gain (12.08-15.60%), resource loss (6.30-10.43%), and persistent low resources (28.73-36.61%). Loss and gain in financial resources characterized chronic distress and resilience, respectively. Loss in personal resources characterized delayed distress, whereas loss or no gain in social resources was related to chronic/delayed distress. Respondents in resilience were also more likely to have persistent high resources while those with delayed/chronic distress were more likely to have persistent low resources. These results provide an initial evidence base for advancing current understanding on trajectories of resilience and psychopathology in the context of resource changes during and after large-scale disasters.",0.838901646
https://openalex.org/W3103566937,10.1093/geronb/gbaa198,"Trajectories of Depressive Symptoms Experienced by Older People: Effects of Time, Hurricane Sandy, and the Great Recession","Abstract Objectives To examine depressive symptom trajectories as a function of time and exposure to Hurricane Sandy, accounting for the effects of the Great Recession. Methods We analyzed 6 waves of data from a 12-year panel using latent class growth models and multinomial logistic regression. Results We identified 4 groups of people experiencing different trajectories of depressive symptoms. The groups differed on baseline characteristics (gender, age, education, income, race), history of diagnosed depression, and initial level of depressive symptoms. The group with the highest levels of depressive symptoms reported greater levels of peri-traumatic stress exposure to Hurricane Sandy. Discussion Depressive symptoms increased as a function of the Great Recession, but exposure to Hurricane Sandy was not associated with subsequent increases in depressive symptoms for any of the 4 groups. People who consistently experienced high levels of depressive symptoms over time reported the highest levels of peri-traumatic stress during Hurricane Sandy. Findings highlight the importance of accounting for historical trends when studying the effects of disaster, identify people likely to be at risk during a disaster, and provide novel information about the causal relationship between exposure to disaster and depressive symptoms.",0.837553343
https://openalex.org/W2107146786,10.1016/j.jad.2015.08.003,Exploring trajectories of diabetes distress in adults with type 2 diabetes; a latent class growth modeling approach,"Moderate to severe diabetes distress (DD) is a common comorbidity among adults with type 2 diabetes. Cross-sectional studies find DD is strongly correlated with poor diabetes management, however little is known about the pattern of change of DD symptoms over long periods of time. We sought to identify and describe a set of distinct longitudinal trajectories of DD over 4 years of follow-up time.We used data derived from the Evaluation of Diabetes Treatment study (2011-2014), a longitudinal community-based survey of Canadian adults (40-75 years) with type 2 diabetes (n=1135). To determine the number and shape of trajectories, we used a latent class growth modeling approach.Five distinct trajectories of DD were identified. Trajectories 1 and 2 comprised participants with persistently low (61%) or persistently low, but at risk (22%) levels of distress. Trajectory 3 (7.5%) included participants with decreasing moderate levels of distress. Trajectory 4 (6.5%) consisted of participants with increasing moderate levels of distress. Trajectory 5 (2.4%) included participants with persistently severe levels of distress.Different populations may produce different DD trajectories and thus the generalizability of the strata identified in this report remains to be investigated. Future research is needed to determine the extent to which time-varying covariates might alter the path of DD trajectories.For most individuals, DD is a fairly stable condition over 4 years of follow-up time. However, for a subset of individuals, DD symptoms worsened over time. Medical health professionals might consider repeated screenings for DD in adults with type 2 diabetes.",0.837550395
https://openalex.org/W2612708578,,Effects of Hurricane Sandy Posttraumatic Stress Disorder on the Trajectory of World Trade Center Posttraumatic Stress Disorder,,0.837085056
https://openalex.org/W3043277277,10.1016/j.jadohealth.2020.05.033,Childhood Socioeconomic Status and Depressive Symptom Trajectories in the Transition to Adulthood in the United States and Canada,"Purpose We examined whether young people in the U.S. and Canada exhibit similar depressive symptom trajectories in the transition to adulthood and compared the effect of childhood socioeconomic status on trajectory membership. Methods We used the American National Longitudinal Survey of Youth 1979 Child/Young Adult (n = 6,315) and the Canadian National Longitudinal Survey of Children and Youth (n = 3,666). Depressive symptoms were measured using five items from the Center for Epidemiological Studies on Depression scale. Latent trajectories of depressive symptoms from ages 16–25 years were identified using growth mixture models. We estimated the effect of childhood family income, parental education, and parental unemployment on trajectory membership using multivariable Poisson regression models with robust variances. Results We identified four similar trajectories in the two countries: (1) low stable; (2) mid-peak; (3) increasing; and (4) decreasing. Relatively more Americans were in the low-stable trajectory group than Canadians (77.6% vs. 64.9%), and fewer Americans were in the decreasing group (7.1% vs. 19.1%). In the U.S., childhood family income in the bottom two quartiles was related to higher rates of increasing trajectory membership compared with income in the top quartile (incidence rate ratios: 1.59–1.79, p < .05), but not in Canada. In the U.S., parental education at a high school level was associated with higher rates of decreasing trajectory membership compared with higher education (incidence rate ratio = 1.45, confidence interval: 1.10–1.91; p = .01), but not in Canada. Conclusions Depressive symptoms may take a similar course in the transition to adulthood within these two countries. Country differences may modify the degree to which childhood socioeconomic status determines trajectory membership.",0.836865856
https://openalex.org/W2383055358,10.1089/neu.2015.4349,Depression Trajectories during the First Year after Traumatic Brain Injury,"Major depression is prevalent after traumatic brain injury (TBI) and associated with poor outcomes. Little is known about the course of depression after TBI. Participants were 559 consecutively admitted patients with mild to severe TBI recruited from inpatient units at Harborview Medical Center, a Level I trauma center in Seattle, WA. Participants were assessed with the Patient Health Questionnaire-9 (PHQ-9) depression measure at months 1–6, 8, 10, and 12 post-injury. We used linear latent class growth mixture modeling (LCGMM) of PHQ-9 total scores to identify homogeneous subgroups with distinct longitudinal trajectories. A four-class LCGMM had good fit indices and clinical interpretability. Trajectory groups were: low depression (70.1%), delayed depression (13.2%), depression recovery (10.4%), and persistent depression (6.3%). Multinomial logistic regression analyses were used to distinguish trajectory classes based on baseline demographic, psychiatric history, and clinical variables. Relative to the low depression group, the other three groups were consistently more likely to have a pre-injury history of other mental health disorders or major depressive disorder, a positive toxicology screen for cocaine or amphetamines at the time of injury, and a history of alcohol dependence. They were less likely to be on Medicare versus commercial insurance. Trajectories based on LCGMM are an empirical and clinically meaningful way to characterize distinct courses of depression after TBI. When combined with baseline predictors, this line of research may improve our ability to predict prognosis and target groups who may benefit from treatment or secondary prevention efforts (e.g., proactive telephone counseling).",0.835350023
https://openalex.org/W2605889511,10.1016/j.jpainsymman.2017.03.002,Symptom Trajectories in Children Receiving Treatment for Leukemia: A Latent Class Growth Analysis With Multitrajectory Modeling,"Cancer treatment symptoms play a major role in determining the health of children with cancer. Symptom toxicity often results in complications, treatment delays, and therapy dose reductions that can compromise leukemia therapy and jeopardize chances for long-term survival. Critical to understanding symptom experiences during treatment is the need for exploration of ""why"" inter-individual symptom differences occur; this will determine who may be most susceptible to treatment toxicities.This study examined specific symptom trajectories during the first 18 months of childhood leukemia treatment. Symptom measures included fatigue, sleep disturbances, pain, nausea, and depression.Symptom trajectories of 236 children with leukemia three to 18 years old were explored prospectively over four periods: initiation of post-induction therapy, four and eight post-induction therapy, and the last time point was at the beginning of maintenance/continuation therapy. Latent class growth analysis was used to classify patients into distinctive groups with similar symptom trajectories based on patients' response patterns on the symptom measures over time.Three latent classes of symptom trajectories were identified and classified into mild, moderate, and severe symptom trajectories. The only demographic characteristic with a significant relationship to membership in the latent class symptom trajectories was race/ethnicity. All other demographic characteristics including leukemia risk levels showed no significant relationships.This study is unique in that groups of patients with similar symptoms were identified rather than groups of symptoms. Further research using latent class growth analysis is needed.",0.834591681
