id,doi,title,abstract,rank
https://openalex.org/W4385636000,10.1017/gmh.2023.41,"The association between posttraumatic stress symptoms and suicidal ideations among Palestinians: The mediating role of spirituality, social support and mindfulness","The current study aimed to test whether social support, spirituality and mindfulness mediated the association between posttraumatic stress symptoms and suicidal ideation among Palestinians. The study sample consisted of 520 Palestinian adults selected using online tools. The findings of the study revealed that posttraumatic stress symptoms positively correlated with suicidal ideations (r = .32, p < .01), and negatively correlated with social support (r = -.34, p < .01), spirituality (r = -.16, p < .05) and mindfulness (r = -.72, p < .01), whereas suicidal ideations negatively correlated with social support (r = -.46, p < .01), spirituality(r = -.27, p < .01) and mindfulness (r = -.72, p < .01). Results of the path analysis showed that social support, spirituality and mindfulness mediated the association between posttraumatic stress symptoms and suicidal ideations. Developing intervention programs to enhance social support, mindfulness and spirituality to mitigate the effect of ongoing traumatic experiences among Palestinians is crucial to reducing suicidal ideations. Further studies are also recommended to investigate the role of potentially protective factors that may reduce suicidal ideations and appropriate techniques to deal effectively with traumatic and stressful events.",24
https://openalex.org/W2414193382,10.1007/s10597-016-0031-5,Longitudinal Trajectory of Adolescent Exposure to Community Violence and Depressive Symptoms Among Adolescents and Young Adults: Understanding the Effect of Mental Health Service Usage,,24
https://openalex.org/W2774986320,,Cognitive & Behavioral Assessment Cognitive impairment among World Trade Center responders: Long-term implications of re-experiencing the 9/11 terrorist attacks,"Introduction: During the World Trade Center (WTC) attacks, responders who helped in search, rescue, and recovery endured multiple traumatic and toxic exposures. One-fifth subsequently developed post-traumatic stress disorder (PTSD). PTSD has been linked to dementia in veterans. This study examined the association between WTC-related PTSD and cognitive impairment (CI) in WTC responders. Methods: A one-third sample of responders (N 5 818) reporting for annual monitoring visits were screened for cognitive impairment and dementia using the Montreal Cognitive Assessment from January 2014‐April 2015. Concurrent diagnoses of PTSD and major depressive disorder (MDD), as well as serial PTSD and depressive symptom inventories, collected since 2002, were examined in relation to current CI. Results: Approximately 12.8% and 1.2% of responders in this sample respectively had scores indicative of CI and possible dementia. Current PTSD and MDD were associated with CI. Longitudinal results revealed that re-experiencing symptoms were consistently associated with CI (aRR 5 2.88, 95% confidence interval 5 1.35‐6.22), whereas longitudinal increases in other PTSD and depressive symptoms in the years before screening were evident only among those with CI. Conclusions: Analyses replicated results from Veterans studies and further highlighted the importance of re-experiencing symptoms, a major component of PTSD that was consistently predictive of CI 14 years later. Clinicians should monitor CI when treating individuals with chronic PTSD. 2016 The Authors. Published by Elsevier Inc. on behalf of the Alzheimer’s Association. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/ 4.0/).",25
https://openalex.org/W3137649998,10.1080/15504263.2021.1891360,Drinking to Cope with Posttraumatic Stress: A Nationally Representative Study of Men with and without Military Combat Experience,"Objective Posttraumatic stress disorder (PTSD) and hazardous alcohol use are prevalent among trauma survivors. Despite higher rates of both PTSD and hazardous alcohol use among military combat veterans than civilians, scant research has examined whether military combat experience is associated with drinking alcohol to cope with PTSD symptoms. This study tested the hypothesis that compared to trauma-exposed men without combat experience, men with military combat experience would be more likely to endorse drinking alcohol to cope with their PTSD symptoms. Methods: Interview data from N = 11,474 men who reported at least one lifetime traumatic experience were drawn from the National Epidemiologic Survey on Alcohol and Related Conditions (NESARC), a face-to-face interview study that recruited a nationally representative sample of adults living in the United States between 2004 and 2005. Results: Among men endorsing lifetime trauma exposure, men with military combat experience (n = 1,386) were more likely than men without combat experience (n = 10,088) to report drinking alcohol to cope (7.22 vs. 2.61% in unweighted analyses, 6.46 vs. 2.37% in weighted analyses). Total number of lifetime trauma types, lifetime PTSD severity, and lifetime alcohol abuse/dependence were significantly associated with drinking to cope in bivariate and multivariate analyses. Military combat experience was significantly associated with drinking to cope in multivariate analyses adjusting for lifetime PTSD diagnosis. Military combat experience was not significantly associated with drinking to cope in multivariate analyses adjusting for lifetime PTSD symptom count. Conclusions: Although military combat experience was significantly associated with drinking to cope in bivariate analyses, multivariate analyses yielded mixed findings: combat experience was significantly associated with drinking to cope in models adjusting for PTSD diagnosis, but not in models adjusting for PTSD symptom count. Findings highlight the importance of assessing and targeting PTSD symptom-related alcohol use, even in the absence of alcohol abuse/dependence. Results from this preliminary study could inform future research on drinking to cope with PTSD symptoms among military combat veterans and other trauma survivors.",25
https://openalex.org/W3203229413,10.3389/fpsyt.2021.682055,Model of Post-traumatic Growth in Newly Traumatized vs. Retraumatized Adolescents,"Background: In our analysis of adolescents affected by the 2016 Fort McMurray wildfire, we observed many negative mental health effects in individuals with a prior history of psychological trauma. Elevated rates of depression and markers of post-traumatic stress disorder (PTSD) were observed, consistent with the hypothesis that prior trauma may reduce sensitivity thresholds for later psychopathology (stress sensitization). Surprisingly, levels of anxiety did not differ based on prior trauma history, nor were retraumatized individuals at increased risk for recent (past month) suicidal ideation. These results are more suggestive of inoculation by prior trauma than stress sensitization. This led us to consider whether individuals with a prior trauma history showed evidence of Post-Traumatic Growth (PTG), a condition in which the experience of a previous trauma leads to areas of sparing or even improvement. Method: To investigate this issue, we generated a structural equation model (SEM) exploring the role of anxiety in previously traumatized (n = 295) and wildfire trauma alone (n = 740) groups. Specifically, models were estimated to explore the relationship between hopelessness, anxiety, PTSD symptoms, self-efficacy and potential protective factors such as friend and family support in both groups. The model was tested using a cross-sectional sample of affected youth, comparing effects between the two groups. Results: While both models produced relatively good fit, differences in the effects and chi-squared values led us to conclude that the groups are subject to different causal specifications in a number of areas, although details warrant caution pending additional investigation. Discussion: We found that adolescents with a prior trauma history appear to have a more realistic appraisal of potential difficulties associated with traumatic events, and seem less reactive to potentially unsettling PTSD symptoms. They also seemed less prone to overconfidence as they got older, an effect seen in the adolescents without a history of trauma. Our findings provide preliminary evidence that the construct of anxiety may work differently in newly traumatized and retraumatized individuals, particularly in the context of mass trauma events.",25
https://openalex.org/W3093107123,10.1186/s12888-020-02911-7,Anxiety disorders and PTSD in Palestine: a literature review,"Abstract Background The WHO reports that anxiety disorders are the most common mental disorders worldwide. Most people who experience such events recover from it; however, people with post-traumatic stress disorder (PTSD) continue to be severely depressed and anxious for several months or even years following the event. Palestinians are particularly at a higher risk for developing anxiety disorders and PTSD due to the continuous exposure to political violence, prolonged displacement, and other limitation on professional, educational, financial opportunities, and mental health services. This paper aims to provide a systematic review of the literature and established studies concerning Anxiety disorders besides PTSD in Palestine. Methods PubMed, Science Direct, Google Scholar was used to search for materials for the critical analysis of empirical articles. The following aspects were taken into consideration: study type, sample, and key findings. Results In this review, we included about twenty-four studies from Palestine (West Bank and Gaza). Five studies relate to children, five relate to adolescents, three relate to women, three relate to physical diseases, and four relate to gender and age differences. Results show that anxiety disorders and PTSD are one of the most common mental disorders in Palestine. Anxiety and PTSD develop from a complex set of risk factors, including genetics, personality, and life events. They are mostly associated with low quality of life and disability. The results indicate that a significant proportion of Palestinian experiencing serious issues that deal with several challenges, distinct barriers including; inconsistent availability of medications, absence of multidisciplinary teamwork, insufficient specialists, fragmented mental health system, and occupation. Conclusion As primary prevention, the occupation has to have considered as the main source of anxiety and other mental health disorders in Palestine. Besides, there is a need to implement a mental health care system through multidisciplinary work and raising awareness regarding the prevalence of mental disorders.",25
https://openalex.org/W4312511864,10.5114/ppn.2022.120600,Correlates and predictors of resilience in veterans with persistent traumatic brain injury symptoms,"To understand the relationships between resilience and socio-demographic, clinical, cognitive, and affective variables in veterans with persistent traumatic brain injury (TBI) symptoms, and to identify and estimate the value of resilience predictors.A total of 146 veterans with remote TBI were enrolled into a cross-sectional study. Correlational analysis was used to examine associations between variables. Multiple regression analysis was used to determine the most valuable predictors of resilience.Resilience was correlated with neurobehavioral symptoms of TBI, post-traumatic stress symptoms, quality of life, cognitive performance, and positive affect. There were no significant correlations with socio-demographic variables, TBI characteristics, depression, anxiety, and negative affect. Multiple linear regression showed that cognitive performance and positive affect were the most valuable predictors, followed by neurobehavioral symptoms and post-traumatic stress.Resilience in veterans with TBI has a strong correlation with persistent neurobehavioral symptoms, posttraumatic stress, quality of life, cognitive functioning, and positive affect. Such variables as good cognitive performance and positive affect were found to be more valuable for effective resilience in veterans with persistent TBI symptoms (possibly as protective factors) than clinical type of traumatic brain injury, the amount or the time that had passed since their last trauma and can explain the great amount of resilience variance even after excluding all other variables. Unlike many other factors, these variables can be modified. Targeting them in specific interventions will possibly cultivate resilience.",25
https://openalex.org/W4361018004,10.1186/s40337-023-00773-4,Eating disorder patients with and without PTSD treated in residential care: discharge and 6-month follow-up results,"We studied whether provisional posttraumatic stress disorder (PTSD) moderated discharge (DC) and 6-month follow-up (FU) outcomes of multi-modal, integrated eating disorder (ED) residential treatment (RT) based upon principles of cognitive processing therapy (CPT).ED patients [N = 609; 96% female; mean age (± SD) = 26.0 ± 8.8 years; 22% LGBTQ +] with and without PTSD completed validated assessments at admission (ADM), DC and 6-month FU to measure severity of ED, PTSD, major depressive disorder (MDD), state-trait anxiety (STA) symptoms, and eating disorder quality of life (EDQOL). We tested whether PTSD moderated the course of symptom change using mixed models analyses and if ED diagnosis, ADM BMI, age of ED onset and LGBTQ + orientation were significant covariates of change. Number of days between ADM and FU was used as a weighting measure.Despite sustained improvements with RT in the total group, the PTSD group had significantly higher scores on all measures at all time points (p ≤ .001). Patients with (n = 261) and without PTSD (n = 348) showed similar symptom improvements from ADM to DC and outcomes remained statistically improved at 6-month FU compared to ADM. The only significant worsening observed between DC and FU was with MDD symptoms, yet all measures remained significantly lower than ADM at FU (p ≤ .001). There were no significant PTSD by time interactions for any of the measures. Age of ED onset was a significant covariate in the EDI-2, PHQ-9, STAI-T, and EDQOL models such that an earlier age of ED onset was associated with a worse outcome. ADM BMI was also a significant covariate in the EDE-Q, EDI-2, and EDQOL models, such that higher ADM BMI was associated with a worse ED and quality of life outcome.Integrated treatment approaches that address PTSD comorbidity can be successfully delivered in RT and are associated with sustained improvements at FU. Improving strategies to prevent post-DC recurrence of MDD symptoms is an important and challenging area of future work.Posttraumatic stress disorder (PTSD) is common in patients with eating disorders and is associated with higher severity of symptoms and worse outcomes. However, this has not been studied extensively in patients admitted to higher levels of care, such as residential treatment. Using an integrated clinical approach based upon principles of cognitive processing therapy (CPT) and other evidence-based treatments, we studied outcomes at discharge and 6 months following discharge in 609 patients [96% female; mean age (± SD) = 26.0 ± 8.8 years; 22% LGBTQ +] with and without PTSD. All patients improved significantly and remained improved at follow-up compared to admission. However, all measured symptoms, including those of eating disorder, major depression, and state and trait anxiety, and a measure of quality of life, were worse in patients with PTSD at every time point (admission, discharge, and follow-up). The only significant worsening observed was for symptoms of major depression between discharge and follow-up. In conclusion, integrated treatment approaches that address PTSD and related problems can be successfully delivered in residential treatment and are associated with sustained improvements at 6 months following discharge. Improving strategies to prevent post-discharge recurrence of depressive symptoms is an important and challenging area of future work.",25
https://openalex.org/W2921715156,10.1016/j.jaac.2018.12.012,"The Distinctiveness of Grief, Depression, and Posttraumatic Stress: Lessons From Children After 9/11","The clinical and nosological significance of grief reactions in youth exposed to a shared trauma (9/11, the September 11, 2001 terrorist attacks on the United States) was tested by examining whether the predictors (ie, non-loss-related trauma versus traumatic bereavement), clinical correlates, factorial structure, and phenomenology of grief reactions are distinct from those of major depressive disorder (MDD) and 9/11-related posttraumatic stress disorder (PTSD).In a representative sample of New York City schoolchildren (N = 8,236; grades 4-12; n = 1,696 bereaved), assessed 6 months post-9/11, multivariate regressions examined predictors of grief, PTSD, and MDD, as well as the incremental validity of grief in predicting health problems and functional impairment. Factor analysis and latent class analysis determined, respectively, the factorial and the syndromic distinctiveness of grief, PTSD, and MDD.Four types of evidence supporting the distinctiveness of grief emerged. (1) Bereavement was associated with grief independently of PTSD and MDD, but not with PTSD and MDD after adjusting for grief; conversely, non-loss related trauma was associated primarily with PTSD. (2) Grief contributed uniquely to functional impairment. (3) Grief reactions loaded on a separate factor. (4) Youth with elevated grief reactions fell into two classes characterized by only moderate and negligible probability of co-occurring PTSD and MDD symptoms, respectively.A multifaceted approach provided convergent evidence that grief reactions are independent of other common types of postdisaster child and adolescent psychopathology, and capture a unique aspect of bereavement-related distress. These findings suggest that grief reactions in traumatically bereaved youth merit separate clinical attention, informing tailored interventions.",25
https://openalex.org/W4386526791,10.1037/trm0000470,Posttraumatic growth and its relationship with posttraumatic stress symptoms following wildfires: A longitudinal study.,,25
https://openalex.org/W1557290621,10.1186/s12888-015-0492-z,Predicting posttraumatic stress disorder in children and parents following accidental child injury: evaluation of the Screening Tool for Early Predictors of Posttraumatic Stress Disorder (STEPP),"Children and their parents are at risk of posttraumatic stress disorder (PTSD) following injury due to pediatric accidental trauma. Screening could help predict those at greatest risk and provide an opportunity for monitoring so that early intervention may be provided. The purpose of this study was to evaluate the Screening Tool for Early Predictors of Posttraumatic Stress Disorder (STEPP) in a mixed-trauma sample in a non-English speaking country (the Netherlands).Children aged 8-18 and one of their parents were recruited in two academic level I trauma centers. The STEPP was assessed in 161 children (mean age 13.9 years) and 156 parents within one week of the accident. Three months later, clinical diagnoses and symptoms of PTSD were assessed in 147 children and 135 parents. We used the Anxiety Disorders Interview Schedule for DSM-IV - Child and Parent version, the Children's Revised Impact of Event Scale and the Impact of Event Scale-Revised. Receiver Operating Characteristic analyses were performed to estimate the Areas Under the Curve as a measure of performance and to determine the optimal cut-off score in our sample. Sensitivity, specificity, positive and negative predictive values were calculated. The aim was to maximize both sensitivity and negative predictive values.PTSD was diagnosed in 12% of the children; 10% of their parents scored above the cut-off point for PTSD. At the originally recommended cut-off scores (4 for children, 3 for parents), the sensitivity in our sample was 41% for children and 54% for parents. Negative predictive values were 92% for both groups. Adjusting the cut-off scores to 2 improved sensitivity to 82% for children and 92% for parents, with negative predictive values of 92% and 96%, respectively.With adjusted cut-off scores, the STEPP performed well: 82% of the children and 92% of the parents with a subsequent positive diagnosis were identified correctly. Special attention in the screening procedure is required because of a high rate of false positives. The STEPP appears to be a valid and useful instrument that can be used in the Netherlands as a first screening method in stepped psychotrauma care following accidents.",25
https://openalex.org/W2809296089,10.2989/17280583.2018.1476358,"Social support, violence exposure and mental health among young South African adolescents","Objective: Cumulative violence exposure has been associated with both internalising and externalising difficulties in youth. Therefore, it is important to identify protective factors that may ameliorate both exposure to and the impact of cumulative violence. This study aimed to identify sources of perceived social support amongst early adolescents in a low-income, high-violence community in South Africa, and to examine the association of perceived support with exposure to violence and with the severity of depression, aggression and conduct disorder symptoms.Method: A sample of 615 Grade 7 learners completed measures of perceived social support, different types of violence exposure and symptoms of depression, aggression and conduct disorder.Results: Maternal, paternal and overall family support were weakly associated with a reduced risk of domestic violence, but not with other forms of violence exposure, and were also weakly associated with a reduced risk of mental health difficulties. Peer support was associated with higher symptomatology across all mental health outcomes while teacher support was associated with greater severity of depression.Conclusions: The stress-buffering effects of social support may not be maintained in contexts of high exposure to violence. Implications for interventions to enhance youth safety and resilience in high-violence contexts are considered.",25
https://openalex.org/W2620678629,10.3389/fpsyg.2017.00913,Longitudinal Relationship between Self-efficacy and Posttraumatic Stress Symptoms 8 Years after a Violent Assault: An Autoregressive Cross-Lagged Model,"Self-efficacy is assumed to promote posttraumatic adaption, and several cross-sectional studies support this notion. However, there is a lack of prospective longitudinal studies to further illuminate the temporal relationship between self-efficacy and posttraumatic stress symptoms. Thus, an important unresolved research question is whether posttraumatic stress disorder (PTSD) symptoms affect the level of self-efficacy or vice versa or whether they mutually influence each other. The present prospective longitudinal study investigated the reciprocal relationship between general self-efficacy (GSE) and posttraumatic stress symptoms in 143 physical assault victims. We used an autoregressive cross-lagged model across four assessment waves: within 4 months after the assault (T1) and then 3 months (T2), 12 months (T3) and 8 years (T4) after the first assessment. Stress symptoms at T1 and T2 predicted subsequent self-efficacy, while self-efficacy at T1 and T2 was not related to subsequent stress symptoms. These relationships were reversed after T3; higher levels of self-efficacy at T3 predicted lower levels of posttraumatic stress symptoms at T4, while posttraumatic tress symptoms at T3 did not predict self-efficacy at T4. In conclusion, posttraumatic stress symptoms may have a deteriorating effect on self-efficacy in the early phase after physical assault, whereas self-efficacy may promote recovery from posttraumatic stress symptoms over the long term.",25
https://openalex.org/W2624771373,10.1016/j.infbeh.2017.05.008,The protective role of maternal posttraumatic growth and cognitive trauma processing among Palestinian mothers and infants,"War survivors use multiple cognitive and emotional processes to protect their mental health from the negative impacts of trauma. Because mothers and infants may be especially vulnerable to trauma in conditions of war, it is urgent to determine which cognitive and emotional processes are effective for preventing negative trauma impacts.” This study examined whether mothers’ high posttraumatic growth (PTG) and positive posttraumatic cognitions (PTC) protected (a) their own mental health and (b) their infants’ stress regulation and sensorimotor and language development from the effects of war trauma. The participants were 511 Palestinian mothers and their infants living in the Gaza strip. The mothers were interviewed in their second trimester of pregnancy (T1) as well as when the infant was four months (T2) and twelve months (T3). Mothers reported posttraumatic growth (PTG; Tedeschi & Calhoun, 1996) at T1 and posttraumatic cognitions (PTCI; Foa et al., 1999) at T2. They also reported their exposure to traumatic war events both at T1 and T3 and described their mental health conditions (e.g., PTSD and/or depressive and dissociation symptoms) at T3. The Infant Behaviour Questionnaire (IBQ) was used to measure infants’ stress regulation at T2 and sensorimotor and language development at T3. The results, based on regression analyses with interaction terms between trauma and PTG, showed that high levels of traumatic war events were not associated with high levels of PTSD, depressive, or dissociation symptoms among mothers showing high levels of PTG. This suggests that PTG may protect maternal mental health from the effects of trauma. In turn, positive maternal PTCs appeared to protect the infants’ stress regulation from the effects of war trauma. The study concludes by discussing ways to develop and implement preventive interventions for mother-infant dyads in war conditions.",25
https://openalex.org/W2612995293,10.1080/15325024.2017.1328243,Persistence of Traumatic Symptoms After Seven Years: Evidence from Young Individuals Exposed to the L’Aquila Earthquake,"In this article, we investigated the presence of trauma-induced sequelae in a sample of 41 young individuals exposed to the L’Aquila earthquake who did not seek mental help in the aftermath of the disaster or in the ensuing months. We compared this group with 43 individuals, matched for age and education, who had not experienced an earthquake but had moved to and lived in L’Aquila after the earthquake and thus experienced the challenges of living in an earthquake-struck city. This study aimed to show that earthquake-exposed individuals scored significantly higher than nonexposed persons on certain scales of the Trauma Symptom Inventory (TSI) seven years after the event. Our results indicated that exposed individuals exhibited higher scores on the dissociation, intrusive experience, and defensive avoidance scales. Furthermore, a correlational analysis between specific conditions detected by the Earthquake Checklist L’Aquila (ECLA) and the TSI identified the influences of specific conditions, such as being trapped or injured under rubble during the earthquake, experiencing a persistent fear of aftershocks or a life-threatening feeling, and witnessing the death of a loved one. All of these experiences resulted in the persistence of trauma-related symptoms. Dissociative experiences during the trauma, cognitive and behavioral avoidance and reexperiencing were associated with negative effects and may hinder the natural process of recovery in trauma-exposed individuals. Knowledge of mid- and long-term psychological difficulties following a traumatic event may be useful for promoting interventions in mental health across exposed populations.",25
https://openalex.org/W4292236767,10.1097/psy.0000000000001116,Longitudinal relationship between posttraumatic stress symptoms and physical symptoms in military veterans,"This study aimed to assess the temporal relationship of posttraumatic stress disorder (PTSD) symptoms and physical symptoms in a non-treatment-seeking deployed military sample.Data were from a longitudinal study of Australian Defence Force personnel deployed to the Middle East Area of Operations between 2010 and 2012 ( n = 1871). Predeployment assessment was conducted 4 months before deployment (T1). Of these, 1324 (70.8% retention rate) participated in assessment within 4 months after deployment (T2), and 1122 (60.0%) completed the third time point at 4 years after deployment (T3). PTSD symptoms were assessed with the posttraumatic stress checklist and physical symptoms with a 67-item self-report Health Symptom Checklist. To explore directional influences between symptoms over time, longitudinal cross-lagged association between the modeled latent factors for PTSD symptoms and physical symptoms was estimated using structural equation modeling.From T1 to T2, there was a significant bidirectional effect with higher physical symptom count at T1 predicting higher PTSD symptom severity at T2 ( β = 0.17, p < .001) and higher PTSD symptom severity at T1 predicting higher physical symptom count at T2 ( β = 0.13, p < .001). The effect of T2 on T3 was unidirectional. PTSD symptom severity at T2 had no effect on physical symptom count at T3, but physical symptom count at T2 predicted an increase in PTSD symptom severity at T3 ( β = 0.11, p = .013).Considering early physical symptoms and their physiological underpinnings after traumatic exposures could help identify those at risk of later PTSD.",26
https://openalex.org/W4288720841,10.1080/15325024.2022.2105483,Mental Health Outcomes Among Public Social Workers in the Occupied Palestinian Territories,"Public sector social workers in the Occupied Palestinian Territories experience loss and trauma on a daily basis. Study objectives were to: (a) assess levels of three mental health outcomes and (b) examine workplace correlates among Palestinian social workers in the West Bank. Results revealed alarmingly high percentages of workers who met clinical thresholds for somatic symptoms (70.9%), distress (34.7%), and anxiety (19.3%). Multivariate regression models explained 25–32% of outcome variance. Job stress, exposure to violence, and job satisfaction were significant in two models, and physical health was significant in three models. Policy, practice, and future research implications are discussed.",26
https://openalex.org/W3124806866,10.1016/j.amjsurg.2021.01.028,Sex differences in long-term outcomes after traumatic injury: A mediation analysis,"Background We sought to examine the association and potential mediators between sex and long-term trauma outcomes. Methods Moderately-to-severely injured patients admitted to 3 level-1 trauma centers were contacted between 6 and 12-months post-injury to assess for functional limitations, use of pain medications, and posttraumatic stress disorder (PTSD). Multivariable adjusted regression analyses were used to compare long-term outcomes by sex. Potential mediators of the relationship between sex and outcomes was explored using mediation analysis. Results 2607 patients were followed, of which 45% were female. Compared to male, female patients were more likely to have functional limitations (OR: 1.45; 95% CI: 1.31–1.60), take pain medications (OR: 1.17; 95% CI: 1.02–1.38), and screen positive for PTSD (OR: 1.60; 95% CI: 1.46–1.76) post-injury. Age, extremity injury, previous psychiatric illness, and pre-injury unemployment, partially mediated the effect of female sex on long-term outcomes. Conclusions There are significant sex differences in long-term trauma outcomes, which are partially driven by patient and injury-related factors.",26
https://openalex.org/W2758169314,10.7490/f1000research.1111851.1,"Psychological distress among Ebola survivors discharged from Elwa 3 in Monrovia, Liberia – a qualitative study",,26
https://openalex.org/W2788475851,10.1016/s0140-6736(18)30331-3,"The effect of exposure to war-traumatic events, stressful life events, and other variables on mental health of Palestinian children and adolescents in the 2012 Gaza War","BackgroundThe aim of this study was to investigate the effect of exposure to war-traumatic events on mental health in children and adolescents in the presence of other stressors such as stressful life events, exposure to traumatic events (not related to war trauma; eg, being in a car accident or having a serious illness), and poverty.MethodsParticipants were chosen from the Gaza Strip using a stratified random sampling method. The data were collected in October, 2013, 1 year after the Gaza War on Nov 14–26, 2012. War-traumatic events were measured using the War-Traumatic Events Checklist (W-TECh), which includes three categories: personal trauma; witnessing trauma to others; and seeing demolition of property. Stressful life events were measured using the Stressful Life Events Scale. Exposure to traumatic events (not related to war-trauma) was measured using the University of California at Los Angeles post-traumatic stress disorder (PTSD) reaction index for the Diagnostic and Statistical Manual of Mental Disorders (DSM) IV (child version). PTSD was measured using the PTSD Symptoms Scale. Finally, depression was measured using the Child Depression Inventory.FindingsThe sample consisted of 1029 students aged 11–17 years. 496 (48%) participants were boys, and 533 (52%) participants were girls. 909 (88%) students had experienced personal trauma, 861 (84%) had witnessed trauma to others, and 908 (88%) had seen demolition of property during the war. Boys reported more exposure to personal trauma, witnessing trauma to others, seeing demolition of property, and overall traumatic events compared to girls. Girls reported more exposure to stressful life events, exposure to trauma (not related to war-trauma), PTSD, and depression. 549 (54%) students had a diagnosis of PTSD diagnosis. We found a positive correlation between the age and exposure to war-traumatic events and stressful life events and between family size and exposure to war-traumatic events and PTSD. By contrast, we found a negative correlation between family income and stressful life events, exposure to traumatic events not related to war trauma, PTSD, and depression. Finally, exposure to war-traumatic events, experience of stressful life events, and exposure to traumatic events not related to war-trauma were positively correlated with PTSD and depression.InterpretationSocioeconomic status such as big family size and low family income increased the severity of effects of stressful life events, exposure to war-traumatic events, and exposure to traumatic events not related to war-trauma. Consequently, the possibility of PTSD and depression was high. The findings also show that stressful life events, exposure to war-trauma, and exposure to traumatic events not related to war-trauma could be considered as risk factors for PTSD and depression.FundingQatar National Research Fund (QNRF), a member of Qatar Foundation Doha, Qatar, National Priority Research Programs under grant NPRP 7-154-3-034 to MS.",26
https://openalex.org/W2208596896,10.1016/j.apmr.2015.08.436,"Prevalence, Risk Factors, and Correlates of Anxiety at 1 Year After Moderate to Severe Traumatic Brain Injury","To determine at 1 year after moderate to severe traumatic brain injury the (1) rate of clinically significant anxiety; (2) rates of specific symptoms of anxiety; (3) risk factors for anxiety; and (4) associations of anxiety with other 1-year outcomes, including participation and quality of life.Prospective longitudinal observational study.Inpatient rehabilitation centers, with data capture at injury and 1-year follow-up.Persons with moderate to severe traumatic brain injury who were enrolled in the Traumatic Brain Injury Model Systems database (N=1838).Not applicable.The 7-item Generalized Anxiety Disorder Scale, Patient Health Questionnaire (9-item screen for depression), FIM, Participation Assessment with Recombined Tools-Objective, and Satisfaction with Life Scale.Clinically significant anxiety was reported by 21% of the participants. Of these, >80% reported interference with daily activities, with the most common symptoms being excessive worry and irritability. A common pattern was comorbid anxiety and depression, with smaller proportions reporting either disorder alone. Anxiety had large effect sizes with respect to life satisfaction and cognitive disability and medium to small effect sizes relative to societal participation and self-care. Middle age, black race, lower socioeconomic status, preinjury mental health treatment, and at least 1 traumatic brain injury prior to the index injury were all risk factors for later anxiety.Anxiety should be screened, fully evaluated, and treated after moderate to severe traumatic brain injury. Worry and irritability might be treated with pharmacologic agents or relatively simple behavioral interventions, which should be further researched in this population.",26
https://openalex.org/W4294204439,10.1016/j.ijdrr.2022.103273,Disaster vulnerability and community resilience factors affecting post-disaster wellness: A longitudinal analysis of the Survey on the Change of Life of Disaster Victim,"This study examined general wellness, a broad concept that encompasses physical and mental illness, adjustment, and quality of life, and analyzed how vulnerability, hazards, and community resilience affect disaster survivors' wellness. This extends beyond the previous studies that mainly focused on single indicators related to the mental health of disaster victims or examined community resilience factors in a limited way. The Korean Long-term Survey on the Change of Life of Disaster Victim data were used for random-effect analysis to investigate socio-political factors affecting the wellness of disaster survivors based on the disaster vulnerability plus theory. Results show that even in the South Korean context where disaster response is carried out from an administrative-centered perspective, various community resilience factors have significant associations with the wellness of disaster survivors. High levels of social support and satisfaction with support policies were protective factors. Victims who experienced disasters in non-capital areas showed better wellness than those in the capital area. Conflict experiences exacerbated survivors' wellness. Finally, sense of community after disasters had a mixed effect in various domains of wellness and the level of satisfaction with government agencies' disaster response had no significant effect. In conclusion, community resilience has a great influence on disaster survivors' wellness because disasters create crises in terms of community capacity and individual wellness due to limited resources, conflicts regarding distribution of resources and compensation, severance of existing relationships, and the creation of new relationships. Improving community resilience may be crucial in ameliorating and resolving inequalities in the negative impact of disasters.",26
https://openalex.org/W3092188313,10.1002/smi.2995,Association between trajectories of personal growth initiative and post‐traumatic stress after Hurricane Harvey: A latent growth mixture modeling approach,"Abstract Studies examining the association between personal growth initiative (PGI) and post‐traumatic stress symptoms (PTSS) have often utilized cross‐sectional research designs, and as a result, the changes in the levels of PGI and its association with the trajectory of PTSS remain unclear. The current study aimed to (1) explore the different trajectories in both PGI and PTSS and (2) examine the associations of the identified trajectories between PGI and PTSS among individuals. The final sample were 419 adults who were physically residing in the area when Hurricane Harvey made landfall on 26 August 2017. The initial data collection occurred approximately 16 months after the Hurricane, and participants were asked to participate again after 1‐ and 3‐month later. A result from the latent growth mixture modeling revealed that for PGI, the 4‐class model was the best‐fitting model, and for PTSS, the 3‐class model was the best‐fitting model. When examining the association between the trajectories of PGI and PSS, individuals classified to higher PGI subgroups were more likely to be associated with the Recovery PTSS subgroup. The current study suggests that disaster survivors with higher PGI were more likely to recover from PTSS, raising an importance of incorporating PGI to alleviate future PTSS.",26
